L,reservoir_id,alpha_kernel,alpha_tail_effective,reservoir_kind,sector,observable_kind,observable_status,affinity_mode,affinity_split,activity_mode,activity_bias,rho_left,rho_right,n_state,pi_resid,phi_resid,phi_gauge,coboundary_resid,a_mean,corrector_2hphi,two_C_explicit,two_C_residual,C_status,lambda_tilt_second,lambda_tilt_rel_spread,G_R,G_rel_spread,S_R,J0,FDT_residual_R2,status,verdict,density_delta,activity_A
4,tail_alpha_0.5_left_transport_current_reversible_signed,0.5,0.5,tail,exclusion,left_transport_current,transport_non_coboundary,two_terminal_symmetric,0.5,reversible_side,-0.1,0.48,0.52,16,6.438261612705978e-17,3.3230222582707036e-16,1.3877787807814457e-16,0.7071067811865476,3.3071183628388656,1.7971940076513522,NA,-3.5941017859203135,C_from_tilted_residual,1.5102105845699043,2.136034071721675e-06,0.7550338614158103,7.162387909076023e-07,2.0001892123593183,0.12081076616724551,0.00014286173828370607,ok,ROW_VALID,0.04,-0.1
5,tail_alpha_0.5_left_transport_current_reversible_signed,0.5,0.5,tail,exclusion,left_transport_current,transport_non_coboundary,two_terminal_symmetric,0.5,reversible_side,-0.1,0.48,0.52,32,5.65795372160314e-17,7.506935197953423e-16,1.942890293094024e-16,0.7071067811865475,3.7856354554953713,2.079272841598783,NA,-4.1581817812453545,C_from_tilted_residual,1.7067265158487999,2.160238575089307e-06,0.8532724225258193,7.08636919176339e-07,2.000212910662955,0.1365303431067857,0.0001816707971613596,ok,ROW_VALID,0.04,-0.1
6,tail_alpha_0.5_left_transport_current_reversible_signed,0.5,0.5,tail,exclusion,left_transport_current,transport_non_coboundary,two_terminal_symmetric,0.5,reversible_side,-0.1,0.48,0.52,64,7.378836410314427e-17,7.992307603755222e-16,1.3877787807814457e-16,0.7071067811865476,4.218711690822371,2.3359579548419487,NA,-4.671481094502667,C_from_tilted_residual,1.883188551161652,2.1785811412040726e-06,0.9414857240600316,7.030323576034352e-07,2.0002305962119666,0.1506457484041407,0.00021710304158872873,ok,ROW_VALID,0.04,-0.1
7,tail_alpha_0.5_left_transport_current_reversible_signed,0.5,0.5,tail,exclusion,left_transport_current,transport_non_coboundary,two_terminal_symmetric,0.5,reversible_side,-0.1,0.48,0.52,128,7.16513063988601e-17,1.0013307848398298e-15,1.6653345369377348e-16,0.7071067811865476,4.617214718844307,2.5730592023186354,NA,-5.145618152378178,C_from_tilted_residual,2.0446557687847644,2.192552183131139e-06,1.0222029845192715,6.987036300000314e-07,2.000244373915949,0.1635616840928995,0.000249799746221413,ok,ROW_VALID,0.04,-0.1
4,tail_alpha_1_left_transport_current_reversible_signed,1.0,1.0,tail,exclusion,left_transport_current,transport_non_coboundary,two_terminal_symmetric,0.5,reversible_side,-0.1,0.48,0.52,16,4.184585615213539e-17,4.0180054961112923e-16,2.498001805406602e-16,0.7071067811865476,1.5115800685816239,0.9246773790499736,NA,-1.8491126174896029,C_from_tilted_residual,0.5871448301419946,2.0531811494129504e-06,0.29351191070091653,5.201335922193591e-07,2.000412278806242,0.04697028819637039,0.00012100874016152119,ok,ROW_VALID,0.04,-0.1
5,tail_alpha_1_left_transport_current_reversible_signed,1.0,1.0,tail,exclusion,left_transport_current,transport_non_coboundary,two_terminal_symmetric,0.5,reversible_side,-0.1,0.48,0.52,32,8.722295822700455e-17,1.0042128192026414e-15,2.7755575615628914e-17,0.7071067811865475,1.6272340522249347,1.0231005962538826,NA,-2.0459171944722945,C_from_tilted_residual,0.6044174540065228,2.0707652656110308e-06,0.30213775550371746,4.851156002192784e-07,2.0004697956362696,0.04835183002246063,0.000141942999087874,ok,ROW_VALID,0.04,-0.1
6,tail_alpha_1_left_transport_current_reversible_signed,1.0,1.0,tail,exclusion,left_transport_current,transport_non_coboundary,two_terminal_symmetric,0.5,reversible_side,-0.1,0.48,0.52,64,8.48773039508398e-17,1.0429106351874157e-15,3.3306690738754696e-16,0.7071067811865476,1.722051165248626,1.1057908524647795,NA,-2.211264940389751,C_from_tilted_residual,0.6165770773236545,2.0847742723494326e-06,0.3082093732384106,4.5866219636662437e-07,2.0005137119782237,0.049324379971595056,0.0001583308468333655,ok,ROW_VALID,0.04,-0.1
7,tail_alpha_1_left_transport_current_reversible_signed,1.0,1.0,tail,exclusion,left_transport_current,transport_non_coboundary,two_terminal_symmetric,0.5,reversible_side,-0.1,0.48,0.52,128,7.589753600635956e-17,1.1634788296606495e-15,2.498001805406602e-16,0.7071067811865476,1.8023828831190323,1.177106718175326,NA,-2.3538702540512135,C_from_tilted_residual,0.6256193472431448,2.095999354439096e-06,0.3127239017943151,4.378524478695305e-07,2.00054854666858,0.05004757797994336,0.00017154365451466091,ok,ROW_VALID,0.04,-0.1
4,tail_alpha_0.5_left_transport_current_reversible_signed,0.5,0.5,tail,exclusion,left_transport_current,transport_non_coboundary,two_terminal_symmetric,0.5,reversible_side,0.0,0.52,0.48,16,5.982795642425766e-17,4.894309172259411e-16,8.326672684688674e-17,0.7071067811865476,3.2745776734711485,1.7593496441638565,NA,-3.518452635711526,C_from_tilted_residual,1.5154746819234788,2.110361223469955e-06,0.7576758076559109,7.255942674518648e-07,2.000162426476355,-0.12123271931267032,0.00012306661165695232,ok,ROW_VALID,-0.04,0.0
5,tail_alpha_0.5_left_transport_current_reversible_signed,0.5,0.5,tail,exclusion,left_transport_current,transport_non_coboundary,two_terminal_symmetric,0.5,reversible_side,0.0,0.52,0.48,32,6.076392775252858e-17,6.445151096718578e-16,5.551115123125783e-17,0.7071067811865475,3.7451422861560655,2.032227469501093,NA,-4.064138180348376,C_from_tilted_residual,1.7132315753087823,2.133466382924358e-06,0.8565367422887604,7.185303807230187e-07,2.000184569701983,-0.13705173118110903,0.00015809073126149542,ok,ROW_VALID,-0.04,0.0
6,tail_alpha_0.5_left_transport_current_reversible_signed,0.5,0.5,tail,exclusion,left_transport_current,transport_non_coboundary,two_terminal_symmetric,0.5,reversible_side,0.0,0.52,0.48,64,9.54653284923897e-17,1.0806804130550999e-15,0.0,0.7071067811865476,4.1709925244700505,2.2805646200800798,NA,-4.560748076690808,C_from_tilted_residual,1.8908090678593226,2.150591063168451e-06,0.9453094000011264,7.132636446681205e-07,2.0002012757485215,-0.15125650893100417,0.00019026785706977023,ok,ROW_VALID,-0.04,0.0
7,tail_alpha_0.5_left_transport_current_reversible_signed,0.5,0.5,tail,exclusion,left_transport_current,transport_non_coboundary,two_terminal_symmetric,0.5,reversible_side,0.0,0.52,0.48,128,8.907884882083126e-17,1.1816718787747972e-15,1.6653345369377348e-16,0.7071067811865476,4.5628282198615295,2.509972977896254,NA,-5.019505118390455,C_from_tilted_residual,2.0532960793673283,2.1644921592237313e-06,1.0265379990262669,7.091608627590794e-07,2.000214391785792,-0.1642541485756308,0.0002200813147945624,ok,ROW_VALID,-0.04,0.0
4,tail_alpha_1_left_transport_current_reversible_signed,1.0,1.0,tail,exclusion,left_transport_current,transport_non_coboundary,two_terminal_symmetric,0.5,reversible_side,0.0,0.52,0.48,16,6.362830985940092e-17,4.7543266436947465e-16,0.0,0.7071067811865476,1.4838180218510466,0.8964007227098139,NA,-1.7925770165715529,C_from_tilted_residual,0.5876417279893076,2.0439974715031067e-06,0.29376478946144813,5.38856319912581e-07,2.0003817648351148,-0.04701015328296426,0.00011214906641132671,ok,ROW_VALID,-0.04,0.0
5,tail_alpha_1_left_transport_current_reversible_signed,1.0,1.0,tail,exclusion,left_transport_current,transport_non_coboundary,two_terminal_symmetric,0.5,reversible_side,0.0,0.52,0.48,32,5.382855356523981e-17,6.085048959084755e-16,2.7755575615628914e-17,0.7071067811865475,1.5943582621376655,0.9895295268738475,NA,-1.978793847232524,C_from_tilted_residual,0.6050939417789891,2.061624752744855e-06,0.3024806992888429,5.047330958918761e-07,2.0004381873012558,-0.048406061714223125,0.00013254320130329234,ok,ROW_VALID,-0.04,0.0
6,tail_alpha_1_left_transport_current_reversible_signed,1.0,1.0,tail,exclusion,left_transport_current,transport_non_coboundary,two_terminal_symmetric,0.5,reversible_side,0.0,0.52,0.48,64,6.814230803580303e-17,7.774112420557961e-16,8.326672684688674e-17,0.7071067811865476,1.6849140640882272,1.067802854819318,NA,-2.1353083172944665,C_from_tilted_residual,0.6174086016130786,2.0758922031614395e-06,0.30862998052705315,4.787727582136731e-07,2.0004816141280846,-0.04939101154996772,0.00014864055897234607,ok,ROW_VALID,-0.04,0.0
7,tail_alpha_1_left_transport_current_reversible_signed,1.0,1.0,tail,exclusion,left_transport_current,transport_non_coboundary,two_terminal_symmetric,0.5,reversible_side,0.0,0.52,0.48,128,1.0318480256994052e-16,1.837271769703768e-15,1.6653345369377348e-16,0.7071067811865476,1.7615931578214465,1.1353318296481496,NA,-2.270340155147899,C_from_tilted_residual,0.6265848323216971,2.0884250938725537e-06,0.3132115661855617,4.582416519001056e-07,2.000516264301932,-0.05012492242489658,0.0001616999505738015,ok,ROW_VALID,-0.04,0.0
4,tail_alpha_0.5_left_transport_current_reversible_signed,0.5,0.5,tail,exclusion,left_transport_current,transport_non_coboundary,two_terminal_symmetric,0.5,reversible_side,0.05,0.52,0.48,16,4.929871072198805e-17,4.064321739000774e-16,1.3877787807814457e-16,0.7071067811865476,3.2593619705395867,1.741614353097864,NA,-3.483001022340181,C_from_tilted_residual,1.5179753012972697,2.09828660953598e-06,0.7589308612232282,7.300328039307117e-07,2.000149656387184,-0.12143316623574563,0.00011357885081331176,ok,ROW_VALID,-0.04,0.05
5,tail_alpha_0.5_left_transport_current_reversible_signed,0.5,0.5,tail,exclusion,left_transport_current,transport_non_coboundary,two_terminal_symmetric,0.5,reversible_side,0.05,0.52,0.48,32,6.03730249804775e-17,6.37092509106295e-16,2.498001805406602e-16,0.7071067811865475,3.7261638125157726,2.0101220375692574,NA,-4.019950062351361,C_from_tilted_residual,1.7163357877336693,2.1201558883430332e-06,0.8580945368145465,7.232453468671317e-07,2.000170976621202,-0.1373005454240348,0.00014671410457633982,ok,ROW_VALID,-0.04,0.05
6,tail_alpha_0.5_left_transport_current_reversible_signed,0.5,0.5,tail,exclusion,left_transport_current,transport_non_coboundary,two_terminal_symmetric,0.5,reversible_side,0.05,0.52,0.48,64,6.745048919668151e-17,7.259374312851575e-16,4.440892098500626e-16,0.7071067811865476,4.1485917730823205,2.254489800814706,NA,-4.508624445410788,C_from_tilted_residual,1.8944571284862377,2.1369559898968613e-06,0.947139934379515,7.181543259004877e-07,2.0001871526273716,-0.15154890016644917,0.00017725972720761263,ok,ROW_VALID,-0.04,0.05
7,tail_alpha_0.5_left_transport_current_reversible_signed,0.5,0.5,tail,exclusion,left_transport_current,transport_non_coboundary,two_terminal_symmetric,0.5,reversible_side,0.05,0.52,0.48,128,7.658966013768528e-17,1.2181703179480743e-15,1.3877787807814457e-16,0.7071067811865476,4.537268040773266,2.4802378796146667,NA,-4.960063821670545,C_from_tilted_residual,2.057442098717388,2.1508555668169023e-06,1.0286182363467344,7.141708669641266e-07,2.0001999050927286,-0.16458643789947303,0.00020562602391915874,ok,ROW_VALID,-0.04,0.05
4,tail_alpha_1_left_transport_current_reversible_signed,1.0,1.0,tail,exclusion,left_transport_current,transport_non_coboundary,two_terminal_symmetric,0.5,reversible_side,0.05,0.52,0.48,16,7.938502500748099e-17,3.7444151543078037e-16,2.220446049250313e-16,0.7071067811865476,1.4704774470983566,0.8828069232385536,NA,-1.765398110166432,C_from_tilted_residual,0.5878862601704782,2.040069018709166e-06,0.2938892296987572,5.480593465040398e-07,2.000366807497758,-0.04702977063276781,0.00010780077296379531,ok,ROW_VALID,-0.04,0.05
5,tail_alpha_1_left_transport_current_reversible_signed,1.0,1.0,tail,exclusion,left_transport_current,transport_non_coboundary,two_terminal_symmetric,0.5,reversible_side,0.05,0.52,0.48,32,9.190115268718487e-17,8.265664398633813e-16,2.498001805406602e-16,0.7071067811865475,1.5785518722296037,0.973379412466008,NA,-1.9465028987642503,C_from_tilted_residual,0.6054283859313614,2.057779237025628e-06,0.3026502425473365,5.144129117366095e-07,2.0004226027893184,-0.048432872650733594,0.00012790083668834384,ok,ROW_VALID,-0.04,0.05
6,tail_alpha_1_left_transport_current_reversible_signed,1.0,1.0,tail,exclusion,left_transport_current,transport_non_coboundary,two_terminal_symmetric,0.5,reversible_side,0.05,0.52,0.48,64,8.535356775103771e-17,7.803495209348397e-16,5.828670879282072e-16,0.7071067811865476,1.6670527929784769,1.0495194969393347,NA,-2.0987512118162126,C_from_tilted_residual,0.6178210781015991,2.0722312788717904e-06,0.3088386224996409,4.887233753952438e-07,2.0004657225225047,-0.04942406429188484,0.0001438331023173589,ok,ROW_VALID,-0.04,0.05
7,tail_alpha_1_left_transport_current_reversible_signed,1.0,1.0,tail,exclusion,left_transport_current,transport_non_coboundary,two_terminal_symmetric,0.5,reversible_side,0.05,0.52,0.48,128,8.537187595688688e-17,1.0720503048520232e-15,1.1102230246251565e-16,0.7071067811865476,1.7419705734135944,1.1152192752366825,NA,-2.2301248411400802,C_from_tilted_residual,0.6270650075101969,2.0844339320940424e-06,0.31345410358835646,4.6834892154999965e-07,2.000500233787623,-0.05016338959132849,0.00015680033348397515,ok,ROW_VALID,-0.04,0.05
4,tail_alpha_0.5_left_transport_current_reversible_signed,0.5,0.5,tail,exclusion,left_transport_current,transport_non_coboundary,two_terminal_symmetric,0.5,reversible_side,-0.05,0.52,0.48,16,4.6854254383876735e-17,4.165697797610542e-16,2.7755575615628914e-17,0.7071067811865476,3.290494719961638,1.7778752206361585,NA,-3.5554842644485296,C_from_tilted_residual,1.512885676149267,2.123321852374359e-06,0.7563764221729441,7.209949332226457e-07,2.0001756160021453,-0.12102519107933896,0.00013283180337886336,ok,ROW_VALID,-0.04,-0.05
5,tail_alpha_0.5_left_transport_current_reversible_signed,0.5,0.5,tail,exclusion,left_transport_current,transport_non_coboundary,two_terminal_symmetric,0.5,reversible_side,-0.05,0.52,0.48,32,6.318178658453668e-17,6.161507484729424e-16,1.1102230246251565e-16,0.7071067811865475,3.7649637988721496,2.055276383300619,NA,-4.110212698931208,C_from_tilted_residual,1.7100274832415607,2.1466597317100824e-06,0.8549288668912358,7.136593509481033e-07,2.0001985538980644,-0.1367949166192014,0.0001697494590890969,ok,ROW_VALID,-0.04,-0.05
6,tail_alpha_0.5_left_transport_current_reversible_signed,0.5,0.5,tail,exclusion,left_transport_current,transport_non_coboundary,two_terminal_symmetric,0.5,reversible_side,-0.05,0.52,0.48,64,1.0403256610620759e-16,1.1045147785762832e-15,1.6653345369377348e-16,0.7071067811865476,4.194362897452969,2.3077189594611465,NA,-4.615030187642615,C_from_tilted_residual,1.8870516692715,2.1641948053227264e-06,0.9434240563295893,7.08221265935527e-07,2.000215763644096,-0.15095536144650978,0.00020355661232152045,ok,ROW_VALID,-0.04,-0.05
7,tail_alpha_0.5_left_transport_current_reversible_signed,0.5,0.5,tail,exclusion,left_transport_current,transport_non_coboundary,two_terminal_symmetric,0.5,reversible_side,-0.05,0.52,0.48,128,7.087655533730721e-17,1.2095103245311192e-15,1.1102230246251565e-16,0.7071067811865476,4.589473657146533,2.540911368143338,NA,-5.081352443992687,C_from_tilted_residual,2.0490325812971832,2.17811159144904e-06,1.0243988833870232,7.040030402984505e-07,2.0002292217679507,-0.163912452465252,0.00023481452313678375,ok,ROW_VALID,-0.04,-0.05
4,tail_alpha_1_left_transport_current_reversible_signed,1.0,1.0,tail,exclusion,left_transport_current,transport_non_coboundary,two_terminal_symmetric,0.5,reversible_side,-0.05,0.52,0.48,16,6.220619337331553e-17,3.67182780524915e-16,1.6653345369377348e-16,0.7071067811865476,1.497517372302604,0.9103560671481401,NA,-1.82047890316854,C_from_tilted_residual,0.5873945362822042,2.0494543090277693e-06,0.2936389922384097,5.295461396845273e-07,2.000396922099808,-0.04699032198167674,0.00011655180538472365,ok,ROW_VALID,-0.04,-0.05
5,tail_alpha_1_left_transport_current_reversible_signed,1.0,1.0,tail,exclusion,left_transport_current,transport_non_coboundary,two_terminal_symmetric,0.5,reversible_side,-0.05,0.52,0.48,32,6.314715566857167e-17,6.310694051387773e-16,1.1102230246251565e-16,0.7071067811865475,1.6105836742360111,1.0061013453015464,NA,-2.011928125197416,C_from_tilted_residual,0.6047568943401416,2.0662177381996685e-06,0.30230983484785257,4.949655821763302e-07,2.000453920543159,-0.04837904189473402,0.00013722464443644,ok,ROW_VALID,-0.04,-0.05
6,tail_alpha_1_left_transport_current_reversible_signed,1.0,1.0,tail,exclusion,left_transport_current,transport_non_coboundary,two_terminal_symmetric,0.5,reversible_side,-0.05,0.52,0.48,64,8.524147038778616e-17,8.11345532503257e-16,2.220446049250313e-16,0.7071067811865476,1.7032444827110957,1.0865576915191204,NA,-2.172808328278064,C_from_tilted_residual,0.6169938459521518,2.080415022355234e-06,0.3084201860661717,4.687500357985266e-07,2.0004976127592875,-0.04935777634975286,0.0001534738198083474,ok,ROW_VALID,-0.04,-0.05
7,tail_alpha_1_left_transport_current_reversible_signed,1.0,1.0,tail,exclusion,left_transport_current,transport_non_coboundary,two_terminal_symmetric,0.5,reversible_side,-0.05,0.52,0.48,128,9.39822639617997e-17,1.493662399935345e-15,8.326672684688674e-17,0.7071067811865476,1.7817278818990054,1.1559583701631744,NA,-2.311583409637366,C_from_tilted_residual,0.6261028424248138,2.091655316431784e-06,0.31296811335825847,4.480731574955989e-07,2.0005323727919406,-0.05008631025721766,0.0001666157082969022,ok,ROW_VALID,-0.04,-0.05
4,tail_alpha_0.5_left_transport_current_reversible_signed,0.5,0.5,tail,exclusion,left_transport_current,transport_non_coboundary,two_terminal_symmetric,0.5,reversible_side,0.1,0.52,0.48,16,3.368120382924163e-17,2.9751772579806037e-16,5.551115123125783e-17,0.7071067811865476,3.24484258768469,1.7246665983787879,NA,-3.4491238968947204,C_from_tilted_residual,1.5203852891687575,2.0865484080035128e-06,0.7601404527779243,7.343077011336249e-07,2.0001373214812177,-0.12162635145719336,0.00010438361290887599,ok,ROW_VALID,-0.04,0.1
5,tail_alpha_0.5_left_transport_current_reversible_signed,0.5,0.5,tail,exclusion,left_transport_current,transport_non_coboundary,two_terminal_symmetric,0.5,reversible_side,0.1,0.52,0.48,32,6.526265156830966e-17,6.966782390848079e-16,1.1102230246251565e-16,0.7071067811865475,3.70802157052828,1.9889562683094797,NA,-3.9776406710529306,C_from_tilted_residual,1.719337167784829,2.107391404162925e-06,0.8596007655238047,7.278007924683343e-07,2.0001577903867234,-0.13754112228786908,0.00013563673721961322,ok,ROW_VALID,-0.04,0.1
6,tail_alpha_0.5_left_transport_current_reversible_signed,0.5,0.5,tail,exclusion,left_transport_current,transport_non_coboundary,two_terminal_symmetric,0.5,reversible_side,0.1,0.52,0.48,64,1.208635617361036e-16,1.5859762081621776e-15,3.0531133177191805e-16,0.7071067811865476,4.127152201942232,2.2294896716484,NA,-4.458649591565603,C_from_tilted_residual,1.8979922820250295,2.123976957525491e-06,0.9489138645986439,7.228896631952451e-07,2.0001734117646297,-0.15183224859142497,0.00016455282774163749,ok,ROW_VALID,-0.04,0.1
7,tail_alpha_0.5_left_transport_current_reversible_signed,0.5,0.5,tail,exclusion,left_transport_current,transport_non_coboundary,two_terminal_symmetric,0.5,reversible_side,0.1,0.52,0.48,128,8.67062999623554e-17,1.5782730370087003e-15,5.551115123125783e-17,0.7071067811865476,4.512783165420444,2.4517002853882888,NA,-4.903016928843361,C_from_tilted_residual,2.0614665219653716,2.1370099739801053e-06,1.03063752421646,7.190297882484394e-07,2.000185781642869,-0.1649089897449385,0.00019147353245152487,ok,ROW_VALID,-0.04,0.1
4,tail_alpha_1_left_transport_current_reversible_signed,1.0,1.0,tail,exclusion,left_transport_current,transport_non_coboundary,two_terminal_symmetric,0.5,reversible_side,0.1,0.52,0.48,16,4.461296870572528e-17,3.6732910075320603e-16,1.3877787807814457e-16,0.7071067811865476,1.4574911977192788,0.8695703655751099,NA,-1.7389335722574757,C_from_tilted_residual,0.588127991036913,2.0363687310781607e-06,0.29401224050503716,5.571508434525166e-07,2.0003520602634124,-0.04704916260054226,0.00010351002683872679,ok,ROW_VALID,-0.04,0.1
5,tail_alpha_1_left_transport_current_reversible_signed,1.0,1.0,tail,exclusion,left_transport_current,transport_non_coboundary,two_terminal_symmetric,0.5,reversible_side,0.1,0.52,0.48,32,7.316852474443871e-17,8.379591725620434e-16,3.3306690738754696e-16,0.7071067811865475,1.5631587145192394,0.9576454274322296,NA,-1.9150441243024647,C_from_tilted_residual,0.6057600176490041,2.0532950363557992e-06,0.30281835827790093,5.240011248406045e-07,2.000407178395337,-0.04845945786558292,0.0001233010932022438,ok,ROW_VALID,-0.04,0.1
6,tail_alpha_1_left_transport_current_reversible_signed,1.0,1.0,tail,exclusion,left_transport_current,transport_non_coboundary,two_terminal_symmetric,0.5,reversible_side,0.1,0.52,0.48,64,6.91472266369397e-17,6.480478524712739e-16,2.7755575615628914e-17,0.7071067811865476,1.6496537353891916,1.0317009560307988,NA,-2.0631236818518417,C_from_tilted_residual,0.6182310095681487,2.0683036099547595e-06,0.3090459773022525,4.985957968514204e-07,2.000449949113907,-0.04945691320859258,0.0001390549636437477,ok,ROW_VALID,-0.04,0.1
7,tail_alpha_1_left_transport_current_reversible_signed,1.0,1.0,tail,exclusion,left_transport_current,transport_non_coboundary,two_terminal_symmetric,0.5,reversible_side,0.1,0.52,0.48,128,7.652310542888904e-17,1.2267775713363e-15,3.3306690738754696e-16,0.7071067811865476,1.7228521984913239,1.0956130951959788,NA,-2.190922238975282,C_from_tilted_residual,0.6275430547120209,2.0800702571025158e-06,0.31369556772608553,4.783928894494926e-07,2.0004842888312098,-0.05020168668465025,0.0001519192598498087,ok,ROW_VALID,-0.04,0.1
4,tail_alpha_0.5_left_transport_current_reversible_signed,0.5,0.5,tail,exclusion,left_transport_current,transport_non_coboundary,two_terminal_symmetric,0.5,reversible_side,-0.1,0.52,0.48,16,6.226011229869518e-17,4.539672455905895e-16,1.942890293094024e-16,0.7071067811865476,3.307118362838865,1.7971940076513522,NA,-3.5941017860624216,C_from_tilted_residual,1.5102105844277958,2.1361017050951746e-06,0.7550338614156549,7.162390555846226e-07,2.0001892121715152,-0.12081076616724484,0.00014286159648602137,ok,ROW_VALID,-0.04,-0.1
5,tail_alpha_0.5_left_transport_current_reversible_signed,0.5,0.5,tail,exclusion,left_transport_current,transport_non_coboundary,two_terminal_symmetric,0.5,reversible_side,-0.1,0.52,0.48,32,5.483862837861504e-17,5.012000175562243e-16,5.551115123125783e-17,0.7071067811865475,3.785635455495371,2.079272841598783,NA,-4.158181781600625,C_from_tilted_residual,1.7067265154935285,2.1604441325794096e-06,0.8532724225257637,7.086370362784954e-07,2.000212910246722,-0.13653034310678558,0.000181670442001014,ok,ROW_VALID,-0.04,-0.1
6,tail_alpha_0.5_left_transport_current_reversible_signed,0.5,0.5,tail,exclusion,left_transport_current,transport_non_coboundary,two_terminal_symmetric,0.5,reversible_side,-0.1,0.52,0.48,64,6.272010948767263e-17,7.281341217270673e-16,2.498001805406602e-16,0.7071067811865476,4.218711690822371,2.3359579548419482,NA,-4.671481095071101,C_from_tilted_residual,1.8831885505932178,2.178864122441269e-06,0.941485724059532,7.030329413195214e-07,2.0002305956092647,-0.1506457484041408,0.00021710247415374084,ok,ROW_VALID,-0.04,-0.1
7,tail_alpha_0.5_left_transport_current_reversible_signed,0.5,0.5,tail,exclusion,left_transport_current,transport_non_coboundary,two_terminal_symmetric,0.5,reversible_side,-0.1,0.52,0.48,128,6.870379566442682e-17,1.1481785883083701e-15,4.996003610813204e-16,0.7071067811865476,4.617214718844307,2.5730592023186363,NA,-5.145618153088722,C_from_tilted_residual,2.0446557680742217,2.1928866635902145e-06,1.0222029845196712,6.987032878759199e-07,2.0002443732200574,-0.16356168409289873,0.00024979903487931665,ok,ROW_VALID,-0.04,-0.1
4,tail_alpha_1_left_transport_current_reversible_signed,1.0,1.0,tail,exclusion,left_transport_current,transport_non_coboundary,two_terminal_symmetric,0.5,reversible_side,-0.1,0.52,0.48,16,6.644443375507984e-17,5.068335363618334e-16,2.7755575615628914e-17,0.7071067811865476,1.5115800685816239,0.9246773790499737,NA,-1.8491126173830215,C_from_tilted_residual,0.587144830248576,2.0529769339418644e-06,0.293511910700861,5.201338853668104e-07,2.000412279169745,-0.04697028819636989,0.00012100884685395386,ok,ROW_VALID,-0.04,-0.1
5,tail_alpha_1_left_transport_current_reversible_signed,1.0,1.0,tail,exclusion,left_transport_current,transport_non_coboundary,two_terminal_symmetric,0.5,reversible_side,-0.1,0.52,0.48,32,1.0612899837461325e-16,8.585263428564114e-16,3.0531133177191805e-16,0.7071067811865475,1.6272340522249342,1.0231005962538822,NA,-2.0459171944012393,C_from_tilted_residual,0.6044174540775771,2.0706366862193125e-06,0.30213775550373967,4.851154899825245e-07,2.000469795871294,-0.04835183002245935,0.00014194307009773866,ok,ROW_VALID,-0.04,-0.1
6,tail_alpha_1_left_transport_current_reversible_signed,1.0,1.0,tail,exclusion,left_transport_current,transport_non_coboundary,two_terminal_symmetric,0.5,reversible_side,-0.1,0.52,0.48,64,1.0361325574995333e-16,1.3745624645864816e-15,1.1102230246251565e-16,0.7071067811865476,1.7220511652486254,1.105790852464779,NA,-2.211264940425277,C_from_tilted_residual,0.6165770772881274,2.084810284879623e-06,0.30820937323843833,4.5866248454017204e-07,2.000513711862774,-0.04932437997159672,0.00015833081125071757,ok,ROW_VALID,-0.04,-0.1
7,tail_alpha_1_left_transport_current_reversible_signed,1.0,1.0,tail,exclusion,left_transport_current,transport_non_coboundary,two_terminal_symmetric,0.5,reversible_side,-0.1,0.52,0.48,128,6.213495404017534e-17,1.1709520522763953e-15,3.885780586188048e-16,0.7071067811865476,1.8023828831190325,1.177106718175326,NA,-2.353870253749233,C_from_tilted_residual,0.6256193475451255,2.0955397335434446e-06,0.3127239017944705,4.378524656201553e-07,2.0005485476332323,-0.05004757797994325,0.00017154395618446117,ok,ROW_VALID,-0.04,-0.1
